,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_PH_TANK1.1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_PH_TANK1.2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_HEAT_CH01,PHOS_FIRE_TEMP_HEAT_CH02,PHOS_FIRE_TEMP_HEAT_CH03,PHOS_FIRE_TEMP_HEAT_CH04,PHOS_FIRE_TEMP_KEEP_CH01,PHOS_FIRE_TEMP_KEEP_CH02,PHOS_FIRE_TEMP_KEEP_CH03,PHOS_FIRE_TEMP_KEEP_CH04,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_TEMP_HEAT1_CH01,DIELEC_FIRE_TEMP_HEAT1_CH02,DIELEC_FIRE_TEMP_HEAT1_CH03,DIELEC_FIRE_TEMP_HEAT2_CH01,DIELEC_FIRE_TEMP_HEAT2_CH02,DIELEC_FIRE_TEMP_HEAT2_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_KEEP_CH03,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID
734,47.0,139.0,77.2,101.8,317.5,417.3,45.7,92.0,60.2903,61.4323,60.9925,23.4194,9.1994,30.6989,6.5475,33.8839,2.0281,2.066,47.1,138.9,108.3,59.2,30.3,32.8,82.4,393.0,405.0,419.0,439.0,480.0,480.0,480.0,475.0,443.0,391.0,370.0,3653.0,4063.0,4617.0,2590.0,296.0,342.0,350.0,454.0,453.0,473.0,570.0,582.0,574.0,531.0,2031.0,2162.0,3507.0,3261.0,3203.0,3247.0,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-15,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-15,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-15
735,45.9,137.0,76.9,101.0,348.7,355.1,44.8,90.9,60.8629,61.3856,62.132,23.5,9.2,30.8,6.55,35.3,2.0255,2.2944,46.6,138.9,111.0,56.4,30.1,32.7,84.0,393.0,405.0,419.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,3656.0,4182.0,4459.0,2585.0,296.0,343.0,350.0,454.0,453.0,473.0,568.0,582.0,570.0,536.0,2013.0,2168.0,3507.0,3267.0,3127.0,3217.0,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-16,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-16,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-16
736,47.0,132.0,77.0,102.0,385.0,385.0,42.0,91.0,63.291000000000004,61.7472,60.7,23.5,9.2,30.8,6.55,35.3,2.0292,2.2437,47.2,139.7,109.2,55.7,30.3,32.9,83.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,442.0,393.0,371.0,3649.0,4081.0,4444.0,2581.0,296.0,342.0,348.0,454.0,452.0,473.0,573.0,582.0,575.0,535.0,2176.0,2116.0,3313.0,3954.0,3088.0,2965.0,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-17,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-17,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-17
737,45.0,138.0,76.5,101.8,331.0,409.0,47.6,92.0,61.8452,61.7952,63.0583,23.5,9.1995,31.1,6.5486,34.356,2.0315,2.056,46.9,138.5,106.0,55.1,29.8,35.8,82.9,393.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,443.0,390.0,370.0,4085.0,3976.0,4419.0,2489.0,296.0,342.0,349.0,453.0,453.0,473.0,574.0,581.0,577.0,536.0,2114.0,2180.0,3262.0,3908.0,3048.0,2936.0,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-18,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-18,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-18
738,46.1,138.0,78.0,102.0,343.1,360.9,44.4,92.0,60.3,60.7521,60.8385,23.5,9.2,31.4,6.55,34.9,2.0277,2.0023,47.5,140.3,111.2,57.3,28.5,36.2,83.6,392.0,404.0,419.0,439.0,481.0,481.0,480.0,475.0,441.0,385.0,363.0,4103.0,3999.0,4473.0,2516.0,296.0,342.0,349.0,454.0,453.0,474.0,574.0,582.0,576.0,536.0,2123.0,2176.0,3308.0,3820.0,3093.0,2961.0,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-19,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-19,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-19
739,46.0,139.0,77.9,101.0,398.8,339.8,45.4,93.0,61.5281,60.2281,63.1393,23.4202,9.2,30.8,6.55,35.3,2.0322,2.01,46.5,138.8,106.0,59.8,28.1,32.9,81.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,395.0,374.0,3642.0,4097.0,4499.0,2573.0,296.0,342.0,349.0,454.0,453.0,473.0,573.0,582.0,575.0,536.0,2166.0,2132.0,3331.0,3971.0,3030.0,2960.0,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-20,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-20,1호기,1호기,1호기,2호기,2호기,LOT-137,PNL-20
740,45.7,138.0,76.3,102.7,316.8,353.0,46.0,92.0,62.4857,60.7,62.2726,23.4607,9.1994,31.2274,6.5501,34.8821,2.0287,2.0625,48.0,140.0,108.9,53.8,31.2,33.3,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,393.0,372.0,4091.0,3950.0,4425.0,2487.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,571.0,534.0,1994.0,2193.0,3419.0,3743.0,3149.0,3159.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-01,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-01,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-01
741,43.5,138.0,76.0,102.0,329.6,392.4,43.1,93.0,61.7835,61.9,61.0929,23.4012,9.1996,31.1047,6.5488,34.9788,2.0362,2.05,48.4,140.9,112.4,55.8,26.1,32.9,84.0,394.0,405.0,420.0,440.0,479.0,479.0,480.0,475.0,447.0,395.0,373.0,3625.0,4043.0,4455.0,2578.0,296.0,342.0,349.0,455.0,453.0,473.0,570.0,582.0,572.0,535.0,2044.0,2197.0,3272.0,3281.0,3124.0,2992.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-02,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-02,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-02
742,46.0,138.0,77.0,101.1,400.8,326.6,45.9,92.0,60.751999999999995,64.4806,62.5,23.5,9.1997,30.7745,6.5487,33.6276,2.0271,2.0527,47.6,139.9,109.9,56.3,30.6,32.2,82.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,391.0,371.0,3642.0,4106.0,4480.0,2586.0,296.0,342.0,349.0,454.0,453.0,473.0,573.0,584.0,571.0,533.0,1997.0,2160.0,3527.0,3266.0,3198.0,3214.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-03,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-03,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-03
743,44.7,138.0,77.5,101.0,316.9,384.8,36.8,92.3,62.8703,63.4714,65.2857,23.4088,9.1993,31.3209,6.55,34.7044,2.0271,2.0595,48.0,140.0,110.1,58.0,28.8,32.7,84.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,3631.0,4081.0,4423.0,2576.0,296.0,342.0,349.0,455.0,453.0,473.0,568.0,581.0,572.0,536.0,2016.0,2256.0,3525.0,3318.0,3113.0,3123.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-04,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-04,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-04
744,45.9,138.0,77.1,101.9,366.0,415.8,46.8,92.0,59.9,62.9,62.7451,23.4165,9.2,31.1,6.55,34.8,2.0277,2.0192,46.9,138.7,104.4,51.2,33.2,34.0,81.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,371.0,3664.0,4064.0,4463.0,2582.0,296.0,342.0,349.0,455.0,454.0,474.0,573.0,582.0,575.0,534.0,2144.0,2177.0,3354.0,3847.0,3125.0,3183.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-05,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-05,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-05
745,44.0,138.0,78.0,101.3,344.6,435.3,37.8,92.3,61.3952,62.9155,64.8286,23.4012,9.1995,31.1107,6.5496,33.4869,2.035,2.0545,48.0,140.0,110.3,56.5,29.3,32.6,83.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,394.0,372.0,4067.0,3966.0,4418.0,2509.0,296.0,342.0,349.0,454.0,452.0,473.0,568.0,582.0,571.0,534.0,2023.0,2182.0,4000.0,3346.0,3218.0,3145.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-06,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-06,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-06
746,44.2,138.0,77.0,101.0,340.8,384.8,45.6,92.0,60.8,62.034,62.3181,23.5,9.1995,31.3755,6.5497,34.8819,2.0241,2.0654,48.2,140.5,111.8,55.3,32.8,37.7,84.5,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,3642.0,4091.0,4459.0,2582.0,295.0,341.0,348.0,454.0,454.0,474.0,575.0,583.0,575.0,532.0,2103.0,2173.0,3235.0,3932.0,3016.0,2967.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-07,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-07,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-07
747,45.2,138.0,77.2,102.0,315.2,383.9,42.7,93.0,60.7854,60.225,61.0615,23.3552,9.1994,30.75,6.5496,32.4625,2.0272,2.0574,47.8,139.8,107.8,55.3,30.3,33.8,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,4124.0,3988.0,4746.0,2515.0,295.0,342.0,349.0,454.0,452.0,472.0,575.0,581.0,574.0,529.0,2179.0,2130.0,3314.0,3813.0,3099.0,2968.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-08,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-08,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-08
748,44.2,138.0,77.0,101.4,299.8,379.6,48.7,92.0,60.9624,60.1435,60.44,23.4706,9.1994,31.2988,6.5507,35.1376,2.0299,2.0656,47.5,140.1,110.0,50.4,30.7,32.0,84.0,392.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,4059.0,3997.0,4421.0,2480.0,296.0,342.0,349.0,454.0,452.0,473.0,570.0,581.0,575.0,534.0,2051.0,2183.0,3412.0,3342.0,3195.0,3193.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-09,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-09,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-09
749,45.1,138.0,78.8,102.1,322.3,408.2,45.0,93.0,61.2247,60.2022,61.208999999999996,23.5,9.2,31.4,6.55,34.9,2.0347,1.9978,47.8,140.2,111.3,54.8,30.1,36.2,83.8,392.0,404.0,419.0,439.0,482.0,481.0,480.0,475.0,433.0,381.0,362.0,3648.0,4099.0,4476.0,2581.0,295.0,341.0,348.0,455.0,453.0,473.0,574.0,582.0,575.0,538.0,2107.0,2131.0,3362.0,3855.0,3031.0,2872.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-10,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-10,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-10
750,46.2,138.0,78.0,101.8,373.8,391.8,45.6,92.0,59.9168,62.3274,61.5116,23.3579,9.1994,31.1,6.5485,34.22,2.0315,2.0593,47.0,139.2,103.2,55.8,29.8,32.8,82.0,393.0,404.0,419.0,439.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,3632.0,4073.0,4482.0,2584.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,581.0,572.0,532.0,2030.0,2182.0,3510.0,3276.0,3203.0,3139.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-11,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-11,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-11
751,47.0,138.0,78.0,101.0,331.5,422.8,42.9,95.0,60.0849,62.7443,60.1,23.4972,9.1998,30.8217,6.5498,34.5689,2.0313,2.0553,47.4,139.8,109.6,55.9,32.2,32.6,83.2,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,4107.0,4037.0,4473.0,2506.0,296.0,342.0,348.0,454.0,453.0,473.0,572.0,582.0,572.0,534.0,1996.0,2168.0,3535.0,3286.0,3241.0,3196.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-12,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-12,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-12
752,45.9,138.0,77.9,103.1,304.2,403.8,44.5,92.1,60.0343,61.8273,60.5192,23.4071,9.1997,30.695999999999998,6.5498,32.9576,2.0257,2.07,47.8,141.2,111.7,54.0,22.4,33.2,84.2,392.0,404.0,419.0,439.0,481.0,480.0,480.0,475.0,442.0,388.0,368.0,3633.0,4099.0,4474.0,2580.0,296.0,342.0,349.0,453.0,452.0,472.0,571.0,583.0,575.0,531.0,2035.0,2169.0,3567.0,3331.0,3209.0,3412.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-13,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-13,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-13
753,45.2,138.0,78.0,100.8,334.7,385.0,47.3,93.0,62.5667,64.2,63.6198,23.3854,9.2,30.8,6.55,35.3,2.0302,1.9939,41.2,136.8,94.9,55.0,26.4,33.1,83.2,393.0,405.0,420.0,440.0,479.0,480.0,480.0,475.0,443.0,393.0,372.0,4099.0,3982.0,4455.0,2507.0,296.0,342.0,349.0,453.0,453.0,472.0,572.0,581.0,577.0,538.0,2133.0,2166.0,3233.0,3818.0,3001.0,2935.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-14,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-14,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-14
754,46.1,138.0,77.9,102.0,336.3,400.4,44.5,93.0,60.8,61.7214,62.1,23.3531,9.1995,30.8133,6.5497,32.6745,2.0261,2.0567,47.2,139.8,110.1,57.2,32.3,32.5,83.8,393.0,405.0,419.0,440.0,481.0,481.0,480.0,475.0,444.0,392.0,372.0,3640.0,4100.0,4465.0,2574.0,296.0,342.0,349.0,454.0,452.0,472.0,572.0,580.0,569.0,532.0,2010.0,2198.0,3512.0,3281.0,3266.0,3232.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-15,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-15,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-15
755,42.0,136.0,79.0,102.0,380.0,381.0,27.1,103.0,60.5906,60.7318,61.1,22.8094,9.2,30.0,6.54,30.3,2.02,2.0,48.0,141.7,115.2,48.5,23.7,33.7,85.2,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,372.0,4082.0,4005.0,4439.0,2488.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,573.0,534.0,2069.0,2168.0,3407.5,3491.0,3132.0,3136.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-16,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-16,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-16
756,45.0,138.0,78.7,101.0,313.5,410.0,47.5,92.0,60.8443,60.7648,59.9682,23.0,9.1995,30.6568,6.5489999999999995,33.7216,2.0269999999999997,2.0568,45.0,138.9,101.2,58.2,29.7,34.1,79.8,394.0,406.0,421.0,441.0,479.0,480.0,480.0,475.0,444.0,392.0,370.0,3675.0,4064.0,4447.0,2586.0,296.0,342.0,349.0,454.0,453.0,473.0,574.0,583.0,576.0,537.0,2126.0,2156.0,3325.0,3807.0,3083.0,2994.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-17,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-17,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-17
757,46.0,138.0,78.1,102.0,349.9,373.4,45.4,92.0,61.9206,65.0856,63.7907,23.5,9.2,31.4,6.55,34.9,2.0251,2.004,48.0,140.7,111.7,54.5,29.3,37.6,84.0,393.0,405.0,419.0,439.0,481.0,481.0,481.0,475.0,447.0,393.0,372.0,3667.0,4067.0,4451.0,2598.0,296.0,342.0,349.0,453.0,453.0,472.0,569.0,581.0,575.0,534.0,2003.0,2165.0,3555.0,3459.0,3195.0,3218.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-18,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-18,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-18
758,45.9,139.0,77.9,101.1,340.3,399.3,44.9,92.9,60.6829,61.0867,62.3048,23.4086,9.1996,30.7,6.5497,33.7581,2.0276,2.0669999999999997,46.5,139.3,110.0,58.7,29.8,33.0,82.6,394.0,406.0,420.0,441.0,480.0,480.0,480.0,475.0,446.0,393.0,371.0,4126.0,3993.0,4440.0,2514.0,296.0,342.0,348.0,455.0,454.0,473.0,570.0,582.0,573.0,532.0,2035.0,2220.0,3458.0,3673.0,3133.0,3140.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-19,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-19,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-19
759,45.9,138.0,78.0,101.1,353.6,310.2,44.1,92.0,60.716,60.7106,62.7436,23.5,9.2,31.4,6.55,34.9,2.025,1.9983,47.1,139.9,109.1,54.9,31.5,37.5,82.5,393.0,405.0,420.0,440.0,479.0,479.0,479.0,475.0,444.0,394.0,374.0,3646.0,4073.0,4478.0,2594.0,296.0,342.0,349.0,454.0,453.0,472.0,574.0,582.0,576.0,537.0,2168.0,2133.0,3263.0,3894.0,3111.0,2888.0,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-20,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-20,2호기,2호기,1호기,2호기,1호기,LOT-138,PNL-20
760,44.2,139.0,78.0,100.0,349.2,311.2,46.8,94.0,61.3277,61.8255,63.6713,23.3,9.1994,31.4511,6.5488,34.6372,2.0341,2.0149,47.5,139.8,109.1,55.2,30.9,31.7,83.4,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,3797.0,4091.0,4468.0,2676.0,295.0,342.0,348.0,454.0,453.0,473.0,573.0,581.0,574.0,538.0,2159.0,2155.0,3310.0,3797.0,3007.0,2926.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-01,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-01,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-01
761,46.0,138.0,76.9,100.3,377.0,345.0,44.5,91.1,60.9099,61.1,61.3264,23.4253,9.2,31.1,6.55,34.8,2.0284,1.9982,44.6,139.4,108.0,55.6,33.9,32.5,84.0,393.0,404.0,420.0,440.0,480.0,480.0,480.0,475.0,441.0,391.0,370.0,4139.0,3997.0,4450.0,2524.0,296.0,342.0,349.0,454.0,453.0,473.0,574.0,583.0,573.0,531.0,2120.0,2144.0,3324.0,3938.0,3024.0,2993.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-02,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-02,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-02
762,45.8,138.0,77.0,102.8,340.4,390.9,47.0,91.0,61.4216,61.2371,63.1216,23.4,9.1997,31.7082,6.5494,34.3619,2.033,2.0126,46.6,139.5,107.6,54.0,34.0,31.2,81.9,393.0,404.0,420.0,439.0,481.0,480.0,480.0,475.0,443.0,391.0,371.0,4082.0,4004.0,4456.0,2493.0,296.0,341.0,348.0,455.0,453.0,473.0,575.0,582.0,573.0,537.0,2103.0,2115.0,3250.0,3910.0,3033.0,2956.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-03,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-03,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-03
763,45.0,138.0,78.0,102.9,375.0,359.8,43.6,91.0,62.7656,61.3278,63.7111,23.5,9.2,31.4,6.55,34.9,2.0277,1.9981,46.5,139.4,108.2,56.8,29.4,33.5,81.8,394.0,406.0,421.0,440.0,480.0,480.0,480.0,475.0,445.0,392.0,370.0,3659.0,4081.0,4478.0,2589.0,296.0,342.0,349.0,454.0,453.0,473.0,571.0,582.0,571.0,534.0,2026.0,2158.0,3526.0,3332.0,3359.0,3150.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-04,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-04,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-04
764,47.0,138.0,78.9,102.0,354.3,347.0,45.8,92.0,60.7574,60.1053,60.6053,23.5,9.2,31.4,6.55,34.9,2.0222,2.0022,48.0,140.9,113.4,62.5,30.7,36.0,83.6,393.0,404.0,420.0,440.0,479.0,480.0,480.0,475.0,444.0,393.0,373.0,4132.0,3989.0,4436.0,2522.0,296.0,343.0,349.0,455.0,453.0,473.0,569.0,581.0,575.0,533.0,2007.0,2216.0,3542.0,3295.0,3207.0,3238.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-05,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-05,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-05
765,44.0,138.0,78.0,101.3,344.6,435.3,37.8,92.3,61.3952,62.9155,64.8286,23.4012,9.1995,31.1107,6.5496,33.4869,2.035,2.0545,47.6,140.0,110.8,54.4,29.7,32.2,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,372.0,4070.0,4277.0,4401.0,2489.0,296.0,342.0,349.0,454.0,452.0,473.0,568.0,582.0,571.0,534.0,2023.0,2182.0,4000.0,3346.0,3218.0,3145.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-06,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-06,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-06
766,44.8,139.0,76.4,100.4,354.4,391.3,46.0,93.0,60.1613,60.5194,62.6785,23.3849,9.2,31.1,6.55,34.8,2.0297,1.9965,47.0,140.0,109.7,55.8,29.6,35.8,83.3,392.0,405.0,420.0,440.0,480.0,480.0,481.0,475.0,448.0,395.0,373.0,3662.0,4092.0,4536.0,2588.0,296.0,342.0,349.0,454.0,453.0,473.0,568.0,579.0,571.0,528.0,2034.0,2216.0,3429.0,3280.0,3130.0,3217.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-07,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-07,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-07
767,45.0,138.0,78.0,101.4,275.8,394.6,45.9,92.0,60.0881,60.6,60.9452,23.5,9.1996,30.9893,6.5502,34.1714,2.0285,2.06,48.0,141.0,111.9,56.6,35.0,37.5,84.5,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,4084.0,4024.0,4474.0,2506.0,295.0,339.0,348.0,455.0,452.0,472.0,574.0,581.0,574.0,534.0,2106.0,2155.0,3616.0,3817.0,3120.0,2960.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-08,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-08,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-08
768,46.0,138.0,78.9,102.1,373.0,338.4,44.1,92.0,60.3143,62.3187,60.9857,23.4,9.1995,31.2297,6.5482,34.2824,2.0273,2.0512,46.0,139.7,110.3,57.7,32.3,29.4,82.0,392.0,405.0,419.0,439.0,480.0,480.0,480.0,475.0,445.0,393.0,373.0,3655.0,4062.0,4462.0,2587.0,296.0,342.0,349.0,453.0,453.0,473.0,573.0,583.0,575.0,535.0,2129.0,2370.0,3309.0,3958.0,3055.0,3234.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-09,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-09,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-09
769,47.0,139.0,79.0,101.1,349.8,375.4,44.3,93.0,60.7202,61.0532,60.5702,23.2,9.2,31.2,6.54,34.6,2.0343,2.0,45.6,138.9,105.7,55.8,26.3,32.1,81.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,371.0,3732.0,4050.0,4463.0,2573.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,573.0,537.0,2101.0,2114.0,3214.0,4295.0,3056.0,2891.0,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-10,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-10,1호기,1호기,1호기,2호기,2호기,LOT-139,PNL-10
